state,date,division,index,yoy_inflation
Negeri Sembilan,2016-12-01,03,101.2,0.7968127490039834
Negeri Sembilan,2017-01-01,03,101.4,0.6951340615690249
Negeri Sembilan,2017-02-01,03,101.7,0.9930486593842992
Negeri Sembilan,2017-03-01,03,101.9,0.9910802775024764
Negeri Sembilan,2017-04-01,03,102.0,1.2909632571995957
Negeri Sembilan,2017-05-01,03,102.0,1.1904761904761862
Negeri Sembilan,2017-06-01,03,102.3,1.0869565217391353
Negeri Sembilan,2017-07-01,03,102.1,1.08910891089109
Negeri Sembilan,2017-08-01,03,102.1,1.491053677932408
Negeri Sembilan,2017-09-01,03,102.2,1.2884043607532147
Negeri Sembilan,2017-10-01,03,102.3,1.2871287128712885
Negeri Sembilan,2017-11-01,03,102.4,1.1857707509881354
Negeri Sembilan,2017-12-01,03,102.5,1.2845849802371578
Negeri Sembilan,2018-01-01,03,102.6,1.1834319526627055
Negeri Sembilan,2018-02-01,03,102.5,0.7866273352999054
Negeri Sembilan,2018-03-01,03,102.9,0.981354268891077
Negeri Sembilan,2018-04-01,03,103.0,0.9803921568627416
Negeri Sembilan,2018-05-01,03,103.1,1.0784313725490158
Negeri Sembilan,2018-06-01,03,100.8,-1.4662756598240456
Negeri Sembilan,2018-07-01,03,100.6,-1.4691478942213565
Negeri Sembilan,2018-08-01,03,100.7,-1.3712047012732542
Negeri Sembilan,2018-09-01,03,100.6,-1.5655577299413026
Negeri Sembilan,2018-10-01,03,100.8,-1.4662756598240456
Negeri Sembilan,2018-11-01,03,100.8,-1.562500000000011
Negeri Sembilan,2018-12-01,03,100.6,-1.8536585365853675
Negeri Sembilan,2019-01-01,03,100.6,-1.949317738791423
Negeri Sembilan,2019-02-01,03,100.6,-1.8536585365853675
Negeri Sembilan,2019-03-01,03,100.4,-2.4295432458697808
Negeri Sembilan,2019-04-01,03,100.5,-2.4271844660194164
Negeri Sembilan,2019-05-01,03,100.2,-2.812803103782724
Negeri Sembilan,2019-06-01,03,100.2,-0.5952380952380931
Negeri Sembilan,2019-07-01,03,99.8,-0.7952286282306154
Negeri Sembilan,2019-08-01,03,99.7,-0.9930486593843102
Negeri Sembilan,2019-09-01,03,99.8,-0.7952286282306154
Negeri Sembilan,2019-10-01,03,99.6,-1.1904761904761971
Negeri Sembilan,2019-11-01,03,99.6,-1.1904761904761971
Negeri Sembilan,2019-12-01,03,99.7,-0.8946322067594381
Negeri Sembilan,2020-01-01,03,99.7,-0.8946322067594381
Negeri Sembilan,2020-02-01,03,99.5,-1.0934393638170947
Negeri Sembilan,2020-03-01,03,99.5,-0.8964143426294924
Negeri Sembilan,2020-04-01,03,99.5,-0.995024875621886
Negeri Sembilan,2020-05-01,03,99.5,-0.698602794411185
Negeri Sembilan,2020-06-01,03,99.5,-0.698602794411185
Negeri Sembilan,2020-07-01,03,99.6,-0.2004008016032066
Negeri Sembilan,2020-08-01,03,99.5,-0.2006018054162561
Negeri Sembilan,2020-09-01,03,99.6,-0.2004008016032066
Negeri Sembilan,2020-10-01,03,99.5,-0.1004016064256929
Negeri Sembilan,2020-11-01,03,99.6,0.0
Negeri Sembilan,2020-12-01,03,99.5,-0.2006018054162561
Negeri Sembilan,2021-01-01,03,99.5,-0.2006018054162561
Negeri Sembilan,2021-02-01,03,99.5,0.0
Negeri Sembilan,2021-03-01,03,99.4,-0.1005025125628056
Negeri Sembilan,2021-04-01,03,99.4,-0.1005025125628056
Negeri Sembilan,2021-05-01,03,99.4,-0.1005025125628056
Negeri Sembilan,2021-06-01,03,99.4,-0.1005025125628056
Negeri Sembilan,2021-07-01,03,99.4,-0.200803212851397
Negeri Sembilan,2021-08-01,03,99.4,-0.1005025125628056
Negeri Sembilan,2021-09-01,03,99.4,-0.200803212851397
Negeri Sembilan,2021-10-01,03,99.4,-0.1005025125628056
Negeri Sembilan,2021-11-01,03,99.3,-0.3012048192771011
Negeri Sembilan,2021-12-01,03,99.2,-0.3015075376884391
Negeri Sembilan,2022-01-01,03,99.3,-0.2010050251256334
Negeri Sembilan,2022-02-01,03,99.3,-0.2010050251256334
Negeri Sembilan,2022-03-01,03,99.7,0.3018108651911433
Negeri Sembilan,2022-04-01,03,99.7,0.3018108651911433
Negeri Sembilan,2022-05-01,03,99.9,0.5030181086519203
Negeri Sembilan,2022-06-01,03,99.7,0.3018108651911433
Negeri Sembilan,2022-07-01,03,99.8,0.4024144869215096
Negeri Sembilan,2022-08-01,03,99.9,0.5030181086519203
Negeri Sembilan,2022-09-01,03,100.0,0.6036217303822866
Negeri Sembilan,2022-10-01,03,100.0,0.6036217303822866
Negeri Sembilan,2022-11-01,03,99.9,0.6042296072507725
Negeri Sembilan,2022-12-01,03,99.9,0.7056451612903247
Negeri Sembilan,2023-01-01,03,99.9,0.6042296072507725
Negeri Sembilan,2023-02-01,03,99.9,0.6042296072507725
Negeri Sembilan,2023-03-01,03,100.0,0.3009027081243731
Negeri Sembilan,2023-04-01,03,100.1,0.4012036108324901
Negeri Sembilan,2023-05-01,03,100.0,0.1001001001000867
Negeri Sembilan,2023-06-01,03,100.0,0.3009027081243731
Negeri Sembilan,2023-07-01,03,99.9,0.1002004008016088
Negeri Sembilan,2023-08-01,03,100.0,0.1001001001000867
Negeri Sembilan,2023-09-01,03,100.0,0.0
Negeri Sembilan,2023-10-01,03,100.2,0.2000000000000001
Negeri Sembilan,2023-11-01,03,100.4,0.5005005005005003
Negeri Sembilan,2023-12-01,03,100.3,0.4004004004003914
Negeri Sembilan,2024-01-01,03,100.3,0.4004004004003914
Negeri Sembilan,2024-02-01,03,100.2,0.3003003003003046
Negeri Sembilan,2024-03-01,03,100.0,0.0
Negeri Sembilan,2024-04-01,03,100.0,-0.0999000999000965
Negeri Sembilan,2024-05-01,03,100.1,0.0999999999999889
Negeri Sembilan,2024-06-01,03,100.1,0.0999999999999889
Negeri Sembilan,2024-07-01,03,100.2,0.3003003003003046
Negeri Sembilan,2024-08-01,03,100.1,0.0999999999999889
Negeri Sembilan,2024-09-01,03,100.1,0.0999999999999889
Negeri Sembilan,2024-10-01,03,100.2,0.0
Negeri Sembilan,2024-11-01,03,100.4,0.0
Negeri Sembilan,2024-12-01,03,100.4,0.0997008973080859
Negeri Sembilan,2025-01-01,03,100.7,0.3988035892322994
Negeri Sembilan,2025-02-01,03,100.2,0.0
Negeri Sembilan,2025-03-01,03,100.9,0.9000000000000119
Negeri Sembilan,2025-04-01,03,101.0,1.0000000000000009
Negeri Sembilan,2025-05-01,03,101.0,0.899100899100902
Negeri Sembilan,2025-06-01,03,101.3,1.1988011988012026
Negeri Sembilan,2025-07-01,03,101.8,1.596806387225547
Negeri Sembilan,2025-08-01,03,101.9,1.798201798201804
Negeri Sembilan,2010-01-01,04,99.5,
Negeri Sembilan,2010-02-01,04,99.9,
Negeri Sembilan,2010-03-01,04,99.9,
Negeri Sembilan,2010-04-01,04,99.9,
Negeri Sembilan,2010-05-01,04,99.8,
Negeri Sembilan,2010-06-01,04,99.7,
Negeri Sembilan,2010-07-01,04,99.8,
Negeri Sembilan,2010-08-01,04,100.2,
Negeri Sembilan,2010-09-01,04,100.2,
Negeri Sembilan,2010-10-01,04,100.2,
Negeri Sembilan,2010-11-01,04,100.4,
Negeri Sembilan,2010-12-01,04,100.5,
Negeri Sembilan,2011-01-01,04,100.5,1.005025125628145
Negeri Sembilan,2011-02-01,04,100.9,1.0010010010010006
Negeri Sembilan,2011-03-01,04,101.0,1.1011011011010874
Negeri Sembilan,2011-04-01,04,101.0,1.1011011011010874
Negeri Sembilan,2011-05-01,04,101.6,1.8036072144288484
Negeri Sembilan,2011-06-01,04,101.9,2.206619859578729
Negeri Sembilan,2011-07-01,04,101.9,2.104208416833675
Negeri Sembilan,2011-08-01,04,102.1,1.896207584830334
Negeri Sembilan,2011-09-01,04,102.1,1.896207584830334
Negeri Sembilan,2011-10-01,04,102.1,1.896207584830334
Negeri Sembilan,2011-11-01,04,102.7,2.290836653386452
Negeri Sembilan,2011-12-01,04,102.7,2.189054726368167
Negeri Sembilan,2012-01-01,04,102.7,2.189054726368167
Negeri Sembilan,2012-02-01,04,103.1,2.18037661050543
Negeri Sembilan,2012-03-01,04,103.1,2.079207920792081
Negeri Sembilan,2012-04-01,04,103.1,2.079207920792081
Negeri Sembilan,2012-05-01,04,103.1,1.476377952755903
Negeri Sembilan,2012-06-01,04,103.1,1.177625122669279
Negeri Sembilan,2012-07-01,04,103.1,1.177625122669279
Negeri Sembilan,2012-08-01,04,103.6,1.4691478942213454
Negeri Sembilan,2012-09-01,04,103.6,1.4691478942213454
Negeri Sembilan,2012-10-01,04,103.6,1.4691478942213454
Negeri Sembilan,2012-11-01,04,103.9,1.1684518013632017
Negeri Sembilan,2012-12-01,04,103.9,1.1684518013632017
Negeri Sembilan,2013-01-01,04,103.9,1.1684518013632017
Negeri Sembilan,2013-02-01,04,104.6,1.4548981571290032
Negeri Sembilan,2013-03-01,04,104.6,1.4548981571290032
Negeri Sembilan,2013-04-01,04,104.6,1.4548981571290032
Negeri Sembilan,2013-05-01,04,105.3,2.13385063045588
Negeri Sembilan,2013-06-01,04,105.3,2.13385063045588
Negeri Sembilan,2013-07-01,04,105.3,2.13385063045588
Negeri Sembilan,2013-08-01,04,105.4,1.737451737451745
Negeri Sembilan,2013-09-01,04,105.4,1.737451737451745
Negeri Sembilan,2013-10-01,04,105.5,1.833976833976836
Negeri Sembilan,2013-11-01,04,105.7,1.7324350336862304
Negeri Sembilan,2013-12-01,04,105.7,1.7324350336862304
Negeri Sembilan,2014-01-01,04,106.6,2.5986525505293345
Negeri Sembilan,2014-02-01,04,106.7,2.0076481835564097
Negeri Sembilan,2014-03-01,04,106.7,2.0076481835564097
Negeri Sembilan,2014-04-01,04,106.7,2.0076481835564097
Negeri Sembilan,2014-05-01,04,106.8,1.4245014245014342
Negeri Sembilan,2014-06-01,04,107.0,1.614434947768273
Negeri Sembilan,2014-07-01,04,107.0,1.614434947768273
Negeri Sembilan,2014-08-01,04,107.8,2.277039848197337
Negeri Sembilan,2014-09-01,04,107.8,2.277039848197337
Negeri Sembilan,2014-10-01,04,107.8,2.180094786729847
Negeri Sembilan,2014-11-01,04,108.2,2.365184484389782
Negeri Sembilan,2014-12-01,04,108.2,2.365184484389782
Negeri Sembilan,2015-01-01,04,108.3,1.594746716697948
Negeri Sembilan,2015-02-01,04,110.1,3.1865042174320517
Negeri Sembilan,2015-03-01,04,109.6,2.7179006560449803
Negeri Sembilan,2015-04-01,04,110.0,3.092783505154628
Negeri Sembilan,2015-05-01,04,111.3,4.2134831460674205
Negeri Sembilan,2015-06-01,04,111.3,4.0186915887850505
Negeri Sembilan,2015-07-01,04,111.3,4.0186915887850505
Negeri Sembilan,2015-08-01,04,112.0,3.896103896103909
Negeri Sembilan,2015-09-01,04,112.0,3.896103896103909
Negeri Sembilan,2015-10-01,04,112.0,3.896103896103909
Negeri Sembilan,2015-11-01,04,111.9,3.419593345656202
Negeri Sembilan,2015-12-01,04,111.9,3.419593345656202
Negeri Sembilan,2016-01-01,04,112.1,3.50877192982455
Negeri Sembilan,2016-02-01,04,112.6,2.270663033605813
Negeri Sembilan,2016-03-01,04,112.6,2.7372262773722733
Negeri Sembilan,2016-04-01,04,112.6,2.363636363636368
Negeri Sembilan,2016-05-01,04,113.2,1.7070979335130243
Negeri Sembilan,2016-06-01,04,113.2,1.7070979335130243
Negeri Sembilan,2016-07-01,04,113.2,1.7070979335130243
Negeri Sembilan,2016-08-01,04,113.9,1.6964285714285765
Negeri Sembilan,2016-09-01,04,113.9,1.6964285714285765
Negeri Sembilan,2016-10-01,04,113.9,1.6964285714285765
Negeri Sembilan,2016-11-01,04,114.4,2.234137622877564
Negeri Sembilan,2016-12-01,04,114.4,2.234137622877564
Negeri Sembilan,2017-01-01,04,114.4,2.0517395182872544
Negeri Sembilan,2017-02-01,04,115.9,2.930728241563063
Negeri Sembilan,2017-03-01,04,115.9,2.930728241563063
Negeri Sembilan,2017-04-01,04,115.9,2.930728241563063
Negeri Sembilan,2017-05-01,04,116.3,2.738515901060068
Negeri Sembilan,2017-06-01,04,116.3,2.738515901060068
Negeri Sembilan,2017-07-01,04,116.3,2.738515901060068
Negeri Sembilan,2017-08-01,04,116.7,2.4582967515364373
Negeri Sembilan,2017-09-01,04,116.7,2.4582967515364373
Negeri Sembilan,2017-10-01,04,116.7,2.4582967515364373
Negeri Sembilan,2017-11-01,04,117.1,2.3601398601398538
Negeri Sembilan,2017-12-01,04,117.1,2.3601398601398538
Negeri Sembilan,2018-01-01,04,117.1,2.3601398601398538
Negeri Sembilan,2018-02-01,04,117.8,1.6393442622950838
Negeri Sembilan,2018-03-01,04,117.8,1.6393442622950838
Negeri Sembilan,2018-04-01,04,117.8,1.6393442622950838
Negeri Sembilan,2018-05-01,04,118.3,1.7196904557179815
Negeri Sembilan,2018-06-01,04,117.5,1.0318142734307756
Negeri Sembilan,2018-07-01,04,118.2,1.6337059329320835
Negeri Sembilan,2018-08-01,04,118.5,1.5424164524421524
Negeri Sembilan,2018-09-01,04,118.8,1.7994858611825038
Negeri Sembilan,2018-10-01,04,118.8,1.7994858611825038
Negeri Sembilan,2018-11-01,04,119.0,1.6225448334756587
Negeri Sembilan,2018-12-01,04,119.0,1.6225448334756587
Negeri Sembilan,2019-01-01,04,119.0,1.6225448334756587
Negeri Sembilan,2019-02-01,04,119.8,1.6977928692699429
Negeri Sembilan,2019-03-01,04,119.8,1.6977928692699429
Negeri Sembilan,2019-04-01,04,119.8,1.6977928692699429
Negeri Sembilan,2019-05-01,04,120.2,1.6060862214708482
Negeri Sembilan,2019-06-01,04,120.2,2.297872340425533
Negeri Sembilan,2019-07-01,04,120.2,1.6920473773265554
Negeri Sembilan,2019-08-01,04,120.8,1.940928270042197
Negeri Sembilan,2019-09-01,04,120.8,1.683501683501687
Negeri Sembilan,2019-10-01,04,120.8,1.683501683501687
Negeri Sembilan,2019-11-01,04,121.0,1.680672268907557
Negeri Sembilan,2019-12-01,04,121.0,1.680672268907557
Negeri Sembilan,2020-01-01,04,121.1,1.764705882352935
Negeri Sembilan,2020-02-01,04,121.4,1.3355592654424209
Negeri Sembilan,2020-03-01,04,121.4,1.3355592654424209
Negeri Sembilan,2020-04-01,04,114.7,-4.257095158597657
Negeri Sembilan,2020-05-01,04,114.8,-4.492512479201338
Negeri Sembilan,2020-06-01,04,114.8,-4.492512479201338
Negeri Sembilan,2020-07-01,04,114.8,-4.492512479201338
Negeri Sembilan,2020-08-01,04,115.2,-4.635761589403964
Negeri Sembilan,2020-09-01,04,115.2,-4.635761589403964
Negeri Sembilan,2020-10-01,04,115.2,-4.635761589403964
Negeri Sembilan,2020-11-01,04,115.2,-4.793388429752065
Negeri Sembilan,2020-12-01,04,115.2,-4.793388429752065
Negeri Sembilan,2021-01-01,04,120.5,-0.4954582989264988
Negeri Sembilan,2021-02-01,04,120.7,-0.5766062602965416
Negeri Sembilan,2021-03-01,04,120.7,-0.5766062602965416
Negeri Sembilan,2021-04-01,04,120.7,5.231037489102008
Negeri Sembilan,2021-05-01,04,120.8,5.226480836236935
Negeri Sembilan,2021-06-01,04,120.8,5.226480836236935
Negeri Sembilan,2021-07-01,04,116.1,1.1324041811846763
Negeri Sembilan,2021-08-01,04,116.0,0.694444444444442
Negeri Sembilan,2021-09-01,04,116.0,0.694444444444442
Negeri Sembilan,2021-10-01,04,120.8,4.861111111111116
Negeri Sembilan,2021-11-01,04,121.3,5.295138888888884
Negeri Sembilan,2021-12-01,04,121.3,5.295138888888884
Negeri Sembilan,2022-01-01,04,121.3,0.663900414937757
Negeri Sembilan,2022-02-01,04,121.6,0.7456503728251684
Negeri Sembilan,2022-03-01,04,121.6,0.7456503728251684
Negeri Sembilan,2022-04-01,04,121.6,0.7456503728251684
Negeri Sembilan,2022-05-01,04,121.8,0.8278145695364225
Negeri Sembilan,2022-06-01,04,121.8,0.8278145695364225
Negeri Sembilan,2022-07-01,04,121.8,4.909560723514206
Negeri Sembilan,2022-08-01,04,122.2,5.344827586206891
Negeri Sembilan,2022-09-01,04,122.2,5.344827586206891
Negeri Sembilan,2022-10-01,04,122.2,1.1589403973510048
Negeri Sembilan,2022-11-01,04,122.4,0.906842539159114
Negeri Sembilan,2022-12-01,04,122.4,0.906842539159114
Negeri Sembilan,2023-01-01,04,122.4,0.906842539159114
Negeri Sembilan,2023-02-01,04,123.3,1.398026315789469
Negeri Sembilan,2023-03-01,04,123.3,1.398026315789469
Negeri Sembilan,2023-04-01,04,123.3,1.398026315789469
Negeri Sembilan,2023-05-01,04,123.4,1.3136288998357948
Negeri Sembilan,2023-06-01,04,123.4,1.3136288998357948
Negeri Sembilan,2023-07-01,04,123.4,1.3136288998357948
Negeri Sembilan,2023-08-01,04,123.5,1.0638297872340496
Negeri Sembilan,2023-09-01,04,123.5,1.0638297872340496
Negeri Sembilan,2023-10-01,04,123.5,1.0638297872340496
Negeri Sembilan,2023-11-01,04,123.7,1.06209150326797
Negeri Sembilan,2023-12-01,04,123.7,1.06209150326797
Negeri Sembilan,2024-01-01,04,123.9,1.225490196078427
Negeri Sembilan,2024-02-01,04,125.8,2.0275750202757514
Negeri Sembilan,2024-03-01,04,125.8,2.0275750202757514
Negeri Sembilan,2024-04-01,04,125.8,2.0275750202757514
Negeri Sembilan,2024-05-01,04,126.0,2.1069692058346856
Negeri Sembilan,2024-06-01,04,126.0,2.1069692058346856
Negeri Sembilan,2024-07-01,04,126.0,2.1069692058346856
Negeri Sembilan,2024-08-01,04,126.8,2.672064777327932
Negeri Sembilan,2024-09-01,04,126.8,2.672064777327932
Negeri Sembilan,2024-10-01,04,126.8,2.672064777327932
Negeri Sembilan,2024-11-01,04,127.8,3.3144704931285407
Negeri Sembilan,2024-12-01,04,127.8,3.3144704931285407
Negeri Sembilan,2025-01-01,04,127.8,3.147699757869238
Negeri Sembilan,2025-02-01,04,127.9,1.6693163751987372
Negeri Sembilan,2025-03-01,04,127.9,1.6693163751987372
Negeri Sembilan,2025-04-01,04,127.9,1.6693163751987372
Negeri Sembilan,2025-05-01,04,127.9,1.5079365079365026
Negeri Sembilan,2025-06-01,04,127.9,1.5079365079365026
Negeri Sembilan,2025-07-01,04,127.2,0.952380952380949
Negeri Sembilan,2025-08-01,04,127.9,0.867507886435348
Negeri Sembilan,2010-01-01,05,99.7,
Negeri Sembilan,2010-02-01,05,99.6,
Negeri Sembilan,2010-03-01,05,100.2,
Negeri Sembilan,2010-04-01,05,100.1,
Negeri Sembilan,2010-05-01,05,100.1,
Negeri Sembilan,2010-06-01,05,100.1,
Negeri Sembilan,2010-07-01,05,100.1,
Negeri Sembilan,2010-08-01,05,100.0,
Negeri Sembilan,2010-09-01,05,100.0,
Negeri Sembilan,2010-10-01,05,100.0,
Negeri Sembilan,2010-11-01,05,100.0,
Negeri Sembilan,2010-12-01,05,100.0,
Negeri Sembilan,2011-01-01,05,100.4,0.7021063189568633
Negeri Sembilan,2011-02-01,05,100.7,1.1044176706827449
Negeri Sembilan,2011-03-01,05,100.9,0.698602794411185
Negeri Sembilan,2011-04-01,05,101.0,0.899100899100902
Negeri Sembilan,2011-05-01,05,102.0,1.8981018981019115
Negeri Sembilan,2011-06-01,05,102.1,1.998001998001997
Negeri Sembilan,2011-07-01,05,102.5,2.397602397602405
Negeri Sembilan,2011-08-01,05,102.5,2.499999999999991
Negeri Sembilan,2011-09-01,05,102.5,2.499999999999991
Negeri Sembilan,2011-10-01,05,102.5,2.499999999999991
Negeri Sembilan,2011-11-01,05,102.6,2.6000000000000023
Negeri Sembilan,2011-12-01,05,102.8,2.8000000000000025
Negeri Sembilan,2012-01-01,05,103.9,3.486055776892427
Negeri Sembilan,2012-02-01,05,104.1,3.376365441906648
Negeri Sembilan,2012-03-01,05,104.1,3.1714568880079064
Negeri Sembilan,2012-04-01,05,104.2,3.168316831683171
Negeri Sembilan,2012-05-01,05,105.1,3.039215686274499
Negeri Sembilan,2012-06-01,05,105.2,3.036238981390804
Negeri Sembilan,2012-07-01,05,105.3,2.731707317073173
Negeri Sembilan,2012-08-01,05,105.6,3.0243902439024417
Negeri Sembilan,2012-09-01,05,105.4,2.8292682926829293
Negeri Sembilan,2012-10-01,05,105.4,2.8292682926829293
Negeri Sembilan,2012-11-01,05,105.3,2.631578947368429
Negeri Sembilan,2012-12-01,05,105.4,2.529182879377445
Negeri Sembilan,2013-01-01,05,106.7,2.694898941289692
Negeri Sembilan,2013-02-01,05,106.1,1.9212295869356355
Negeri Sembilan,2013-03-01,05,106.2,2.017291066282434
Negeri Sembilan,2013-04-01,05,105.9,1.6314779270633517
Negeri Sembilan,2013-05-01,05,106.6,1.4272121788772685
Negeri Sembilan,2013-06-01,05,106.7,1.425855513307983
Negeri Sembilan,2013-07-01,05,106.3,0.949667616334282
Negeri Sembilan,2013-08-01,05,106.3,0.6628787878787845
Negeri Sembilan,2013-09-01,05,107.3,1.802656546489545
Negeri Sembilan,2013-10-01,05,107.6,2.0872865275142205
Negeri Sembilan,2013-11-01,05,107.6,2.1842355175688555
Negeri Sembilan,2013-12-01,05,107.9,2.371916508538896
Negeri Sembilan,2014-01-01,05,107.7,0.937207122774142
Negeri Sembilan,2014-02-01,05,107.7,1.508011310084845
Negeri Sembilan,2014-03-01,05,107.8,1.5065913370998052
Negeri Sembilan,2014-04-01,05,107.7,1.6997167138810276
Negeri Sembilan,2014-05-01,05,107.9,1.2195121951219523
Negeri Sembilan,2014-06-01,05,107.7,0.937207122774142
Negeri Sembilan,2014-07-01,05,107.4,1.0348071495766886
Negeri Sembilan,2014-08-01,05,107.9,1.5051740357478804
Negeri Sembilan,2014-09-01,05,107.9,0.5591798695246952
Negeri Sembilan,2014-10-01,05,107.8,0.1858736059479504
Negeri Sembilan,2014-11-01,05,107.8,0.1858736059479504
Negeri Sembilan,2014-12-01,05,107.5,-0.3707136237256825
Negeri Sembilan,2015-01-01,05,108.6,0.8356545961002659
Negeri Sembilan,2015-02-01,05,108.4,0.6499535747446661
Negeri Sembilan,2015-03-01,05,108.5,0.6493506493506551
Negeri Sembilan,2015-04-01,05,110.9,2.9712163416898862
Negeri Sembilan,2015-05-01,05,111.2,3.0583873957367835
Negeri Sembilan,2015-06-01,05,111.5,3.52831940575673
Negeri Sembilan,2015-07-01,05,111.5,3.817504655493487
Negeri Sembilan,2015-08-01,05,111.9,3.707136237256714
Negeri Sembilan,2015-09-01,05,111.5,3.336422613531042
Negeri Sembilan,2015-10-01,05,111.4,3.3395176252319247
Negeri Sembilan,2015-11-01,05,111.3,3.2467532467532534
Negeri Sembilan,2015-12-01,05,111.3,3.5348837209302264
Negeri Sembilan,2016-01-01,05,111.2,2.3941068139963217
Negeri Sembilan,2016-02-01,05,111.4,2.7675276752767486
Negeri Sembilan,2016-03-01,05,111.5,2.764976958525356
Negeri Sembilan,2016-04-01,05,111.6,0.6311992786293796
Negeri Sembilan,2016-05-01,05,111.9,0.629496402877705
Negeri Sembilan,2016-06-01,05,112.0,0.4484304932735439
Negeri Sembilan,2016-07-01,05,112.2,0.627802690582957
Negeri Sembilan,2016-08-01,05,112.4,0.4468275245755215
Negeri Sembilan,2016-09-01,05,112.3,0.7174887892376747
Negeri Sembilan,2016-10-01,05,112.7,1.1669658886894083
Negeri Sembilan,2016-11-01,05,112.7,1.2578616352201255
Negeri Sembilan,2016-12-01,05,112.9,1.4375561545372897
Negeri Sembilan,2017-01-01,05,113.0,1.618705035971213
Negeri Sembilan,2017-02-01,05,113.2,1.6157989228007263
Negeri Sembilan,2017-03-01,05,113.3,1.6143497757847405
Negeri Sembilan,2017-04-01,05,113.6,1.7921146953405076
Negeri Sembilan,2017-05-01,05,114.0,1.8766756032171596
Negeri Sembilan,2017-06-01,05,114.2,1.9642857142857075
Negeri Sembilan,2017-07-01,05,115.0,2.4955436720142554
Negeri Sembilan,2017-08-01,05,115.0,2.313167259786475
Negeri Sembilan,2017-09-01,05,115.1,2.4933214603739984
Negeri Sembilan,2017-10-01,05,115.1,2.129547471162363
Negeri Sembilan,2017-11-01,05,115.2,2.2182786157941337
Negeri Sembilan,2017-12-01,05,115.3,2.1257750221434835
Negeri Sembilan,2018-01-01,05,115.5,2.212389380530966
Negeri Sembilan,2018-02-01,05,115.6,2.1201413427561766
Negeri Sembilan,2018-03-01,05,115.7,2.118270079435125
Negeri Sembilan,2018-04-01,05,115.9,2.0246478873239493
Negeri Sembilan,2018-05-01,05,115.9,1.6666666666666607
Negeri Sembilan,2018-06-01,05,113.7,-0.4378283712784592
Negeri Sembilan,2018-07-01,05,113.8,-1.043478260869568
Negeri Sembilan,2018-08-01,05,113.9,-0.9565217391304336
Negeri Sembilan,2018-09-01,05,114.1,-0.8688097306689846
Negeri Sembilan,2018-10-01,05,114.5,-0.5212858384013863
Negeri Sembilan,2018-11-01,05,114.8,-0.3472222222222321
Negeri Sembilan,2018-12-01,05,114.7,-0.5203816131829964
Negeri Sembilan,2019-01-01,05,115.0,-0.4329004329004293
Negeri Sembilan,2019-02-01,05,115.0,-0.519031141868509
Negeri Sembilan,2019-03-01,05,115.0,-0.6050129645635338
Negeri Sembilan,2019-04-01,05,115.0,-0.7765314926660993
Negeri Sembilan,2019-05-01,05,114.9,-0.8628127696289956
Negeri Sembilan,2019-06-01,05,115.0,1.1433597185576128
Negeri Sembilan,2019-07-01,05,115.0,1.0544815465729274
Negeri Sembilan,2019-08-01,05,115.1,1.0535557506584636
Negeri Sembilan,2019-09-01,05,115.0,0.7887817703768674
Negeri Sembilan,2019-10-01,05,115.0,0.4366812227074135
Negeri Sembilan,2019-11-01,05,115.0,0.1742160278745741
Negeri Sembilan,2019-12-01,05,115.0,0.2615518744550904
Negeri Sembilan,2020-01-01,05,115.1,0.0869565217391343
Negeri Sembilan,2020-02-01,05,115.1,0.0869565217391343
Negeri Sembilan,2020-03-01,05,115.1,0.0869565217391343
Negeri Sembilan,2020-04-01,05,114.7,-0.260869565217392
Negeri Sembilan,2020-05-01,05,115.0,0.0870322019147051
Negeri Sembilan,2020-06-01,05,115.0,0.0
Negeri Sembilan,2020-07-01,05,114.8,-0.1739130434782687
Negeri Sembilan,2020-08-01,05,114.9,-0.173761946133788
Negeri Sembilan,2020-09-01,05,114.9,-0.0869565217391232
Negeri Sembilan,2020-10-01,05,115.0,0.0
Negeri Sembilan,2020-11-01,05,115.0,0.0
Negeri Sembilan,2020-12-01,05,115.0,0.0
Negeri Sembilan,2021-01-01,05,115.5,0.3475238922675983
Negeri Sembilan,2021-02-01,05,115.6,0.4344048653344812
Negeri Sembilan,2021-03-01,05,115.6,0.4344048653344812
Negeri Sembilan,2021-04-01,05,115.8,0.959023539668702
Negeri Sembilan,2021-05-01,05,115.9,0.7826086956521872
Negeri Sembilan,2021-06-01,05,115.9,0.7826086956521872
Negeri Sembilan,2021-07-01,05,115.9,0.9581881533101022
Negeri Sembilan,2021-08-01,05,115.9,0.870322019147074
Negeri Sembilan,2021-09-01,05,115.9,0.870322019147074
Negeri Sembilan,2021-10-01,05,116.8,1.565217391304352
Negeri Sembilan,2021-11-01,05,117.0,1.7391304347825989
Negeri Sembilan,2021-12-01,05,117.2,1.9130434782608676
Negeri Sembilan,2022-01-01,05,117.5,1.7316017316017396
Negeri Sembilan,2022-02-01,05,117.7,1.8166089965397925
Negeri Sembilan,2022-03-01,05,117.9,1.989619377162644
Negeri Sembilan,2022-04-01,05,117.9,1.81347150259068
Negeri Sembilan,2022-05-01,05,118.4,2.157031924072484
Negeri Sembilan,2022-06-01,05,118.7,2.415875754961161
Negeri Sembilan,2022-07-01,05,119.0,2.6747195858498607
Negeri Sembilan,2022-08-01,05,119.4,3.019844693701468
Negeri Sembilan,2022-09-01,05,119.4,3.019844693701468
Negeri Sembilan,2022-10-01,05,119.5,2.3116438356164397
